arm,time_seconds,ax,ay,az,gx,gy,gz,mx,my,mz
arm2,483.562,0.089324951171875,-0.358123779296875,0.9252471923828125,-0.0025784724857658148,-0.01287451945245266,0.008315986953675747,27.066604614257812,11.384780883789062,-62.77757263183594
arm2,483.583,0.089935302734375,-0.3618011474609375,0.925628662109375,0.0032144354190677404,-0.012191152200102806,0.019757725298404694,27.034622192382812,11.400222778320312,-63.20721435546875
arm1,323.115,-0.590087890625,-0.443695068359375,0.6589508056640625,-0.0016801883466541767,0.03454093262553215,0.005817675497382879,38.561370849609375,94.87449645996094,-133.76431274414062
arm1,323.135,-0.59039306640625,-0.44366455078125,0.661407470703125,-0.0123658562079072,0.02347097173333168,0.00205249828286469,38.718017578125,94.8792724609375,-134.0926971435547
arm2,483.601,0.08868408203125,-0.364532470703125,0.9276885986328125,0.0032144354190677404,-0.012191152200102806,0.019757725298404694,26.411026000976562,11.364898681640625,-62.81925964355469
arm2,483.622,0.08709716796875,-0.3670501708984375,0.9303436279296875,0.006956176832318306,-0.011433749459683895,0.0209478922188282,26.346481323242188,11.470245361328125,-62.783203125
arm1,323.155,-0.599090576171875,-0.451141357421875,0.662628173828125,-0.01955532468855381,0.01224601361900568,0.00427277572453022,38.74586486816406,94.93112182617188,-133.86038208007812
arm2,483.642,0.09185791015625,-0.3679046630859375,0.930084228515625,0.006121009588241577,0.0020567593164741993,0.039210785180330276,26.659469604492188,11.369659423828125,-63.068756103515625
arm1,323.175,-0.5989532470703125,-0.4517822265625,0.6718597412109375,-0.031205855309963226,0.01787327229976654,-0.00624085171148181,38.68702697753906,94.80462646484375,-133.88314819335938
arm1,323.195,-0.597259521484375,-0.4540557861328125,0.668609619140625,-0.034269023686647415,0.011861186474561691,-0.015849536284804344,38.69004821777344,94.90513610839844,-133.95855712890625
arm1,323.215,-0.5976715087890625,-0.4510040283203125,0.660491943359375,-0.03182770311832428,0.00224930583499372,-0.02719486877322197,38.61552429199219,94.83290100097656,-133.92495727539062
arm2,483.662,0.0970611572265625,-0.368133544921875,0.9214935302734375,0.007230482529848814,-0.0031337416730821133,0.04687349870800972,26.468185424804688,11.418548583984375,-63.09626770019531
arm2,483.682,0.095672607421875,-0.3670501708984375,0.91644287109375,0.007230482529848814,-0.0031337416730821133,0.04687349870800972,27.014175415039062,11.46417236328125,-63.25233459472656
arm2,483.702,0.0955352783203125,-0.3683624267578125,0.913482666015625,-0.008343150839209557,-0.017127854749560356,0.054857656359672546,26.504745483398438,11.462142944335938,-62.74790954589844
arm1,323.235,-0.60284423828125,-0.45404052734375,0.6554718017578125,-0.031138211488723755,0.003229881636798382,-0.03606239706277847,38.642791748046875,94.80467224121094,-134.0428009033203
arm1,323.255,-0.60546875,-0.4506683349609375,0.65521240234375,-0.0337638221681118,0.017228787764906883,-0.04267555847764015,38.69020080566406,94.8087158203125,-134.33489990234375
arm2,483.722,0.096832275390625,-0.3668060302734375,0.9087677001953125,-0.017425861209630966,-0.01404604408890009,0.051961466670036316,26.678848266601562,11.604949951171875,-63.10600280761719
arm2,483.742,0.0992279052734375,-0.3690032958984375,0.9054412841796875,-0.017425861209630966,-0.01404604408890009,0.051961466670036316,26.537567138671875,11.832275390625,-63.282012939453125
arm1,323.275,-0.6131439208984375,-0.448638916015625,0.6594696044921875,-0.0371396467089653,0.027841217815876007,-0.0431530624628067,38.686309814453125,94.80599975585938,-134.04721069335938
arm2,483.762,0.098388671875,-0.3661346435546875,0.899749755859375,-0.05545846372842789,-0.01781867817044258,0.025367408990859985,26.762069702148438,11.940567016601562,-62.981109619140625
arm1,323.295,-0.6128387451171875,-0.44720458984375,0.6562652587890625,-0.039995353668928146,0.037940725684165955,-0.027338147163391113,38.66075134277344,94.75212097167969,-134.42881774902344
arm1,323.315,-0.6103515625,-0.447296142578125,0.658172607421875,-0.053292516618967056,0.05258890986442566,-0.01818113401532173,38.61076354980469,94.69102478027344,-134.4119415283203
arm2,483.782,0.09747314453125,-0.3702850341796875,0.9054107666015625,-0.08220432698726654,-0.0101402522996068,0.01113627478480339,26.4278564453125,11.529617309570312,-63.33201599121094
arm2,483.802,0.099334716796875,-0.369903564453125,0.90545654296875,-0.10588329285383224,-0.003756654914468527,-0.003916178364306688,26.190475463867188,11.461135864257812,-63.58598327636719
arm1,323.335,-0.610382080078125,-0.4457244873046875,0.66705322265625,-0.059182628989219666,0.05379505455493927,-0.014658571220934391,38.56396484375,94.74922180175781,-134.2950439453125
arm2,483.822,0.1068267822265625,-0.36285400390625,0.9070892333984375,-0.1261073350906372,0.021922875195741653,-0.023976705968379974,26.710845947265625,11.84521484375,-63.66307067871094
arm1,323.355,-0.6159515380859375,-0.440277099609375,0.6546173095703125,-0.0682767927646637,0.017041301354765892,-0.017855962738394737,38.69123840332031,94.70692443847656,-134.6609344482422
arm1,323.375,-0.6594085693359375,-0.4244842529296875,0.635650634765625,-0.08188527822494507,-0.018038121983408928,-0.003931358456611633,38.470306396484375,94.60606384277344,-134.2344207763672
arm2,483.842,0.132598876953125,-0.345794677734375,0.914642333984375,-0.15056447684764862,0.06913672387599945,-0.04376852139830589,26.5145263671875,11.319320678710938,-63.80247497558594
arm2,483.862,0.193206787109375,-0.3076019287109375,0.9143524169921875,-0.17206257581710815,0.06944112479686737,-0.06793776899576187,26.333343505859375,11.481185913085938,-64.11408996582031
arm1,323.395,-0.715118408203125,-0.3841094970703125,0.6076812744140625,-0.09267241507768631,0.000815193576272577,0.034504715353250504,38.53028869628906,94.52873229980469,-134.87660217285156
arm2,483.882,0.25146484375,-0.2852630615234375,0.9223785400390625,-0.1925438791513443,0.00017683389887679368,-0.11527439206838608,26.7877197265625,11.383895874023438,-64.11985778808594
arm1,323.415,-0.747283935546875,-0.3809661865234375,0.604583740234375,-0.11655644327402115,0.09970049560070038,0.07118283212184906,38.51042175292969,94.73286437988281,-134.78826904296875
arm1,323.435,-0.7669219970703125,-0.3677978515625,0.5998382568359375,-0.15936516225337982,0.14586879312992096,0.1032470241189003,38.467681884765625,94.58929443359375,-134.99537658691406
arm2,483.902,0.3016815185546875,-0.275787353515625,0.941650390625,-0.2196471393108368,-0.038597460836172104,-0.16164855659008026,26.390426635742188,11.347579956054688,-63.84880065917969
arm2,483.922,0.3937835693359375,-0.1987152099609375,0.9954376220703125,-0.21306966245174408,-0.07010132074356079,-0.2630193829536438,26.538955688476562,11.256454467773438,-64.24305725097656
arm1,323.455,-0.8663177490234375,-0.3164215087890625,0.5643310546875,-0.20984803140163422,0.08607523143291473,0.14287859201431274,38.34788513183594,94.54678344726562,-135.23974609375
arm2,483.942,0.576995849609375,-0.0919647216796875,1.12432861328125,-0.21306966245174408,-0.07010132074356079,-0.2630193829536438,26.946151733398438,10.91265869140625,-64.87255859375
arm1,323.475,-1.0415802001953125,-0.207672119140625,0.530517578125,-0.20964564383029938,-0.031038077548146248,0.19627124071121216,38.18196105957031,94.4185791015625,-135.3521728515625
arm1,323.495,-1.3012542724609375,-0.1604461669921875,0.5204925537109375,-0.24503745138645172,-0.17249161005020142,0.3215162456035614,38.009002685546875,94.53114318847656,-135.23397827148438
arm2,483.962,0.792816162109375,-0.0255889892578125,1.3219146728515625,0.2524319887161255,0.10556104779243469,-0.4866015911102295,27.360244750976562,11.125030517578125,-64.64118957519531
arm2,483.982,0.8985443115234375,-0.0778350830078125,1.41650390625,0.2524319887161255,0.10556104779243469,-0.4866015911102295,27.061935424804688,11.074203491210938,-64.21380615234375
arm1,323.515,-1.520294189453125,-0.1840057373046875,0.5594940185546875,-0.31626689434051514,-0.3190229833126068,0.5110307931900024,37.71141052246094,94.5958251953125,-135.28176879882812
arm2,484.002,0.9525909423828125,-0.1530914306640625,1.48712158203125,1.0591732263565063,-1.2062897682189941,-0.5196146965026855,27.24530029296875,11.051467895507812,-63.57344055175781
arm1,323.535,-1.653289794921875,-0.216827392578125,0.685272216796875,-0.3901914358139038,-0.40840932726860046,0.681339681148529,37.246612548828125,94.88545227050781,-135.57968139648438
arm1,323.555,-1.988861083984375,-0.3520660400390625,0.8802337646484375,-0.183151975274086,-0.1442495882511139,1.0280609130859375,35.939910888671875,95.22932434082031,-135.63914489746094
arm2,484.021,1.1081390380859375,-0.231781005859375,1.7238006591796875,1.621364951133728,-2.6136109828948975,-0.7499147057533264,28.056991577148438,11.33355712890625,-62.49839782714844
arm2,484.041,1.06304931640625,-0.2783966064453125,1.9848480224609375,1.621364951133728,-2.6136109828948975,-0.7499147057533264,29.637435913085938,12.106063842773438,-61.16923522949219
arm1,323.575,-2.3060302734375,-0.5427398681640625,1.044464111328125,0.23503008484840393,0.6565828919410706,1.7691469192504883,33.90020751953125,96.14796447753906,-135.27833557128906
arm2,484.061,0.8991851806640625,-0.320556640625,2.11749267578125,2.279000997543335,-3.4098968505859375,-1.3543663024902344,32.32575988769531,13.025634765625,-59.60406494140625
arm1,323.595,-2.3260650634765625,-0.709716796875,1.153289794921875,0.8105897903442383,1.9811726808547974,2.7271649837493896,31.040145874023438,97.24111938476562,-135.2900390625
arm1,323.615,-2.01849365234375,-0.75506591796875,1.31817626953125,1.2507442235946655,3.013571262359619,3.6143534183502197,27.560089111328125,98.99891662597656,-135.86717224121094
arm2,484.082,0.73004150390625,-0.3671875,2.10546875,2.953523635864258,-3.3238906860351562,-2.021848201751709,34.80076599121094,14.207763671875,-57.05274963378906
arm2,484.102,0.6555023193359375,-0.4080963134765625,1.9204559326171875,3.547921657562256,-2.6651463508605957,-2.6261606216430664,37.48681640625,15.83245849609375,-54.51820373535156
arm1,323.635,-1.869384765625,-0.79034423828125,1.341583251953125,1.6070094108581543,2.99017333984375,4.429312229156494,23.66754150390625,101.43377685546875,-135.9421844482422
arm2,484.121,0.6224365234375,-0.4098052978515625,1.6278076171875,4.148990154266357,-2.633638381958008,-3.06925106048584,41.043182373046875,18.441802978515625,-52.32177734375
arm1,323.655,-1.7659149169921875,-0.8188934326171875,1.1190338134765625,1.826472520828247,2.6737592220306396,5.089898586273193,20.009124755859375,104.41471862792969,-136.59596252441406
arm1,323.675,-1.54833984375,-0.7838592529296875,1.0969085693359375,1.9362797737121582,3.078728437423706,5.38300895690918,16.3353271484375,107.74188232421875,-137.5394287109375
arm2,484.141,0.4759979248046875,-0.4113922119140625,1.4459075927734375,4.305335998535156,-2.9257099628448486,-3.0282599925994873,44.04512023925781,21.06732177734375,-50.67619323730469
arm2,484.162,0.2655029296875,-0.2998199462890625,1.5342254638671875,4.305335998535156,-2.9257099628448486,-3.0282599925994873,47.131683349609375,23.9462890625,-48.85639953613281
arm1,323.695,-1.2207489013671875,-0.7360687255859375,1.2113037109375,2.051952362060547,3.5998733043670654,5.458199977874756,12.979522705078125,111.66648864746094,-139.57122802734375
arm2,484.181,0.15423583984375,-0.241607666015625,1.4382171630859375,4.47709846496582,-1.9019500017166138,-3.118654251098633,50.048126220703125,27.5859375,-47.10447692871094
arm2,484.203,0.1179351806640625,-0.20843505859375,1.2042388916015625,4.453734874725342,-1.582738995552063,-3.1170566082000732,52.67298889160156,31.72149658203125,-46.33445739746094
arm2,484.223,0.084808349609375,-0.223358154296875,0.9298858642578125,4.330412864685059,-1.8813635110855103,-2.9574687480926514,54.42070007324219,36.19486999511719,-45.56922912597656
arm1,323.715,-0.913177490234375,-0.6652679443359375,1.198638916015625,2.1206252574920654,3.526362657546997,5.475147247314453,10.251449584960938,115.84080505371094,-141.68487548828125
arm1,323.735,-0.698028564453125,-0.5593719482421875,1.0827484130859375,2.1336629390716553,3.0644805431365967,5.4491963386535645,8.556365966796875,120.09097290039062,-143.3155059814453
arm1,323.756,-0.5713653564453125,-0.4759521484375,0.876617431640625,2.1153993606567383,2.5263383388519287,5.409355163574219,7.3795318603515625,124.500732421875,-145.4665069580078
arm1,323.776,-0.395294189453125,-0.4517059326171875,0.6547698974609375,2.050008535385132,2.4296493530273438,5.294421672821045,6.6936798095703125,128.9093017578125,-147.5599822998047
arm2,484.241,-0.001220703125,-0.25616455078125,0.7326202392578125,4.330412864685059,-1.8813635110855103,-2.9574687480926514,56.43684387207031,40.15618896484375,-45.36323547363281
arm1,323.795,-0.177337646484375,-0.3940582275390625,0.5150146484375,1.897734522819519,2.6782209873199463,4.984647274017334,6.690216064453125,132.9986572265625,-149.80569458007812
arm2,484.262,-0.099395751953125,-0.2472991943359375,0.5857086181640625,3.6445255279541016,-1.9763624668121338,-2.436246871948242,57.205657958984375,44.19319152832031,-45.83856201171875
arm1,323.815,0.0250701904296875,-0.3086395263671875,0.431396484375,1.671648383140564,2.672729730606079,4.624667644500732,7.2200164794921875,136.6314697265625,-152.59707641601562
arm2,484.282,-0.1788787841796875,-0.2180938720703125,0.481689453125,3.2953319549560547,-1.499790906906128,-2.1288530826568604,59.38023376464844,47.73875427246094,-46.85978698730469
arm2,484.303,-0.2092437744140625,-0.1927337646484375,0.357269287109375,2.9822421073913574,-0.9349937438964844,-1.7731342315673828,60.1796875,51.04957580566406,-47.643035888671875
arm1,323.835,0.19915771484375,-0.2064361572265625,0.3375244140625,1.4585371017456055,2.3730900287628174,4.23646879196167,8.140640258789062,139.64903259277344,-154.62489318847656
arm1,323.855,0.25531005859375,-0.1440582275390625,0.27532958984375,1.2233315706253052,1.8321216106414795,3.80141282081604,9.149551391601562,142.55282592773438,-156.13075256347656
arm2,484.321,-0.208648681640625,-0.178253173828125,0.2079620361328125,2.639845848083496,-0.562856137752533,-1.378686547279358,60.61314392089844,53.48619079589844,-48.43037414550781
arm2,484.341,-0.1895599365234375,-0.1485443115234375,0.08575439453125,2.2438254356384277,-0.40782371163368225,-0.9729278683662415,60.746124267578125,56.33766174316406,-49.641845703125
arm1,323.876,0.246490478515625,-0.1098785400390625,0.23516845703125,0.9993780851364136,1.207737922668457,3.3366034030914307,10.249908447265625,144.94004821777344,-157.0116729736328
arm2,484.362,-0.16461181640625,-0.1170196533203125,0.0055999755859375,1.8012670278549194,-0.40856805443763733,-0.598494291305542,60.589080810546875,58.42344665527344,-50.23466491699219
arm1,323.895,0.2981719970703125,-0.1101837158203125,0.206268310546875,0.8356267213821411,0.7203344702720642,2.851907968521118,11.128036499023438,146.62452697753906,-158.14532470703125
arm1,323.915,0.34912109375,-0.0990447998046875,0.1646270751953125,0.7511701583862305,0.49562013149261475,2.2835066318511963,11.910324096679688,148.02166748046875,-158.6353759765625
arm2,484.382,-0.1655731201171875,-0.113677978515625,-0.020965576171875,1.2862391471862793,-0.4873044192790985,-0.178893581032753,60.84458923339844,59.88438415527344,-50.579803466796875
arm2,484.403,-0.1718597412109375,-0.0821075439453125,0.0017547607421875,1.2862391471862793,-0.4873044192790985,-0.178893581032753,60.97679138183594,60.99336242675781,-51.04328918457031
arm1,323.936,0.4039306640625,-0.0829010009765625,0.135040283203125,0.6994025707244873,0.5029680728912354,1.54246985912323,12.62542724609375,148.69207763671875,-159.32310485839844
arm2,484.421,-0.1832427978515625,-0.0440673828125,0.0337066650390625,0.09924935549497604,-0.2359696477651596,0.7253265380859375,61.41419982910156,61.193572998046875,-52.2088623046875
arm1,323.956,0.4666595458984375,-0.055877685546875,0.1085357666015625,0.5876206159591675,0.4608174264431,0.7212783098220825,12.62994384765625,148.83511352539062,-159.86798095703125
arm1,323.974,0.5148773193359375,-0.0102691650390625,0.1228790283203125,0.40985408425331116,0.19150125980377197,-0.17464877665042877,12.62994384765625,148.83511352539062,-159.86798095703125
arm2,484.441,-0.183868408203125,-0.02386474609375,0.0986175537109375,-0.6080135107040405,0.24188107252120972,1.174558401107788,61.99815368652344,61.076873779296875,-51.717071533203125
arm2,484.462,-0.1472930908203125,-0.0152435302734375,0.159515380859375,-0.6080135107040405,0.24188107252120972,1.174558401107788,62.43853759765625,60.19895935058594,-52.31086730957031
arm1,323.994,0.458526611328125,0.011077880859375,0.1475830078125,0.18027709424495697,-0.37781280279159546,-1.1202387809753418,12.620773315429688,148.114501953125,-159.50889587402344
arm2,484.481,-0.1012420654296875,-0.02960205078125,0.228240966796875,-2.154775381088257,1.5715733766555786,2.0009567737579346,62.25421142578125,56.84867858886719,-50.43495178222656
arm1,324.014,0.3621368408203125,-0.0381317138671875,0.107330322265625,-0.11344186961650848,-1.1480845212936401,-2.0421977043151855,11.642562866210938,146.78689575195312,-159.36712646484375
arm1,324.034,0.253692626953125,-0.0985565185546875,0.1070709228515625,-0.4879491627216339,-1.7878202199935913,-2.9604268074035645,10.600814819335938,145.0622100830078,-157.79595947265625
arm2,484.507,-0.0400848388671875,-0.0633697509765625,0.3245849609375,-3.019648790359497,2.2599127292633057,2.3297295570373535,61.09922790527344,54.00773620605469,-49.35218811035156
arm1,324.056,0.1246490478515625,-0.171630859375,0.168609619140625,-0.9300439953804016,-2.385054349899292,-3.880127429962158,9.329132080078125,142.33656311035156,-156.08351135253906
arm2,484.524,0.0406341552734375,-0.105743408203125,0.4362335205078125,-3.940385103225708,2.84792160987854,2.6411185264587402,59.2109375,50.3038330078125,-47.57182312011719
arm2,484.544,0.1524200439453125,-0.1407470703125,0.561187744140625,-4.874972343444824,3.2398252487182617,2.991093873977661,57.617889404296875,45.6199951171875,-46.36219787597656
arm1,324.075,-0.0303955078125,-0.2575836181640625,0.26080322265625,-1.427704930305481,-3.093158721923828,-4.71994161605835,7.80438232421875,138.85922241210938,-153.09768676757812
arm1,324.094,-0.2890167236328125,-0.3588714599609375,0.3266448974609375,-1.971047282218933,-3.8429839611053467,-5.603001594543457,6.9947357177734375,134.70254516601562,-149.46908569335938
arm2,484.564,0.264373779296875,-0.1515960693359375,0.6875,-5.7752766609191895,3.6385233402252197,3.296860694885254,54.598663330078125,40.8568115234375,-45.66535949707031
arm1,324.115,-0.6054229736328125,-0.466461181640625,0.386260986328125,-2.5500049591064453,-4.374220848083496,-6.433441638946533,7.0458984375,129.62399291992188,-145.65054321289062
arm2,484.584,0.412078857421875,-0.0970001220703125,0.828094482421875,-6.5494771003723145,3.9945011138916016,3.39461350440979,51.02459716796875,34.79655456542969,-45.880645751953125
arm2,484.605,0.537353515625,-0.07623291015625,1.039764404296875,-6.959351539611816,4.3779473304748535,3.182004928588867,47.02613830566406,29.108917236328125,-46.55291748046875
arm1,324.134,-0.9137115478515625,-0.46612548828125,0.476531982421875,-3.1523678302764893,-4.701443195343018,-7.125264644622803,8.142227172851562,123.73208618164062,-142.24131774902344
arm1,324.155,-1.3879241943359375,-0.3564910888671875,0.698486328125,-3.6225497722625732,-5.046610355377197,-7.379843235015869,10.675552368164062,117.429931640625,-138.43753051757812
arm2,484.624,0.7820587158203125,-0.0429840087890625,1.43731689453125,-7.050645351409912,4.825334072113037,2.884918212890625,42.44049072265625,23.696441650390625,-48.28265380859375
arm1,324.174,-2.1037445068359375,-0.4707489013671875,1.0675048828125,-4.018087863922119,-5.468568801879883,-7.0609307289123535,14.290863037109375,111.82527160644531,-135.66232299804688
arm2,484.643,1.258544921875,-0.0603790283203125,1.572235107421875,-7.015671730041504,4.344847679138184,2.542854070663452,37.67401123046875,19.30755615234375,-52.61100769042969
arm2,484.663,1.414581298828125,-0.36920166015625,1.364288330078125,-7.288821697235107,3.0095102787017822,2.1458675861358643,34.6173095703125,15.006149291992188,-56.559783935546875
arm1,324.195,-2.439178466796875,-0.7660675048828125,0.7059478759765625,-3.965052366256714,-4.6958231925964355,-6.861810684204102,18.897171020507812,106.71337890625,-133.91860961914062
arm2,484.683,0.851898193359375,-0.8990936279296875,1.456024169921875,-7.135977268218994,1.1241141557693481,2.2983639240264893,32.65460205078125,11.279983520507812,-60.764678955078125
arm1,324.215,-2.2647857666015625,-0.7055206298828125,0.865325927734375,-3.85982346534729,-2.1912074089050293,-6.687044143676758,23.840469360351562,101.89173889160156,-134.31629943847656
arm1,324.235,-2.0132598876953125,-0.728729248046875,1.269866943359375,-3.357597589492798,-0.15567535161972046,-6.149062156677246,27.880111694335938,98.48985290527344,-135.9632110595703
arm1,324.255,-2.090301513671875,-0.6444549560546875,1.64739990234375,-2.438519239425659,0.901013970375061,-5.0711350440979,31.328277587890625,96.08815002441406,-137.75335693359375
arm1,324.274,-1.8998260498046875,-0.6450653076171875,1.4214935302734375,-1.6008538007736206,0.5203073620796204,-3.7865233421325684,34.20167541503906,94.18414306640625,-138.81546020507812
arm2,484.705,0.5723419189453125,-1.01318359375,1.9989471435546875,-5.786294937133789,0.20779846608638763,2.59507155418396,30.836944580078125,9.365158081054688,-65.18533325195312
arm2,484.721,0.5053558349609375,-1.0347747802734375,2.296478271484375,-4.5033040046691895,-0.6705306768417358,2.427483081817627,29.192214965820312,8.1328125,-68.61520385742188
arm2,484.741,0.690948486328125,-0.842254638671875,2.15130615234375,-3.159947633743286,-0.9407190084457397,1.7646245956420898,27.95355224609375,7.142608642578125,-70.67509460449219
arm2,484.763,0.8069000244140625,-0.6400146484375,1.885833740234375,-1.8353209495544434,-0.7881335020065308,1.125108003616333,27.544036865234375,6.7664337158203125,-72.6427001953125
arm1,324.294,-1.681732177734375,-0.4906158447265625,1.203033447265625,-1.0738078355789185,-0.41608375310897827,-2.513427734375,36.74800109863281,93.22921752929688,-140.13111877441406
arm2,484.782,0.626434326171875,-0.488250732421875,1.6640625,-0.8252691626548767,0.09804587066173553,0.8080640435218811,26.794113159179688,6.483062744140625,-72.70814514160156
arm1,324.314,-1.543487548828125,-0.327117919921875,0.825225830078125,-0.6610402464866638,-1.4047855138778687,-1.4164714813232422,38.2945556640625,92.47328186035156,-140.33702087402344
arm1,324.335,-1.478302001953125,-0.23736572265625,0.62615966796875,-0.3336469531059265,-1.4058598279953003,-0.7063651084899902,39.36656188964844,92.03421020507812,-140.43629455566406
arm2,484.802,0.5073089599609375,-0.331024169921875,1.507537841796875,-0.1111598089337349,1.114483118057251,0.543708860874176,26.184829711914062,6.5084381103515625,-73.84527587890625
arm2,484.823,0.6842041015625,-0.23187255859375,1.3402862548828125,0.2809523046016693,1.4717469215393066,0.16055798530578613,26.172225952148438,6.8012542724609375,-73.12422180175781
arm1,324.355,-1.4111785888671875,-0.1975250244140625,0.6102447509765625,-0.0474197119474411,-0.7985211610794067,-0.2837534248828888,40.078948974609375,91.9820556640625,-140.3546905517578
arm2,484.842,0.8380126953125,-0.16064453125,1.1095123291015625,0.46997976303100586,0.9123558402061462,-0.08252763003110886,25.554733276367188,6.8032379150390625,-74.31974792480469
arm1,324.374,-1.3223876953125,-0.149261474609375,0.595062255859375,0.16732561588287354,-0.3286532461643219,0.0016695356462150812,40.36982727050781,91.90238952636719,-139.9276123046875
arm1,324.394,-1.2048492431640625,-0.106689453125,0.5105438232421875,0.31219011545181274,-0.031507059931755066,0.17341066896915436,40.37562561035156,92.0330810546875,-139.76478576660156
arm2,484.861,0.765350341796875,-0.0789947509765625,0.988433837890625,0.673799991607666,0.041779935359954834,-0.21759064495563507,25.8121337890625,6.9603118896484375,-74.20465087890625
arm2,484.881,0.5986480712890625,-0.1239471435546875,1.0317840576171875,0.8167523741722107,-0.4373648166656494,-0.28360506892204285,25.309707641601562,7.2664947509765625,-72.8980712890625
arm1,324.414,-1.031219482421875,-0.099273681640625,0.50360107421875,0.3762093186378479,0.28290706872940063,0.232125386595726,40.09083557128906,91.98443603515625,-139.96600341796875
arm2,484.901,0.33966064453125,-0.0930023193359375,1.0369110107421875,0.8990384340286255,-0.47579264640808105,-0.26942986249923706,25.6881103515625,7.513885498046875,-72.23605346679688
arm1,324.434,-0.9161834716796875,-0.128997802734375,0.5344696044921875,0.3802405595779419,0.47094887495040894,0.21089385449886322,39.7139892578125,92.22166442871094,-139.68832397460938
arm1,324.455,-0.927703857421875,-0.1190032958984375,0.602569580078125,0.3409421443939209,0.5470595955848694,0.2353387475013733,39.49491882324219,92.35269165039062,-139.6884002685547
arm2,484.923,0.2249908447265625,0.214630126953125,1.1370697021484375,1.385206699371338,-0.6355591416358948,-0.3558574318885803,26.014328002929688,8.048873901367188,-71.61973571777344
arm2,484.941,0.2011871337890625,-0.32318115234375,1.994171142578125,1.7949665784835815,0.6566529870033264,-0.6404500007629395,26.39324951171875,8.337112426757812,-70.17628479003906
arm1,324.474,-0.79779052734375,-0.238922119140625,0.84521484375,0.27661535143852234,0.7147998809814453,0.19822120666503906,39.206756591796875,92.72940063476562,-139.44883728027344
arm2,484.961,0.1096343994140625,-0.468719482421875,1.0613250732421875,1.99308180809021,0.05836157873272896,-0.6753560900688171,27.374786376953125,8.477691650390625,-69.00358581542969
arm1,324.494,-0.9650726318359375,-0.52911376953125,0.9822235107421875,0.7581723928451538,1.3518801927566528,-0.046955790370702744,38.56340026855469,92.99493408203125,-139.1792449951172
arm1,324.514,-0.936004638671875,-0.3159942626953125,0.593505859375,0.6511167883872986,0.8516227006912231,0.31606820225715637,38.629669189453125,93.21629333496094,-138.90928649902344
arm2,484.981,0.5676116943359375,-0.17120361328125,0.811279296875,1.2862261533737183,-1.3562184572219849,-0.803510844707489,27.837570190429688,8.812515258789062,-68.29298400878906
arm2,485.001,0.7207489013671875,-0.688690185546875,0.6678924560546875,1.295142650604248,-1.9453028440475464,-0.7142739295959473,28.725540161132812,9.411636352539062,-67.05122375488281
arm1,324.534,-1.036834716796875,-0.5066070556640625,0.14105224609375,0.4956877827644348,1.2909736633300781,0.5003179311752319,38.17707824707031,93.35595703125,-138.93960571289062
arm2,485.022,0.3380584716796875,-0.6494293212890625,1.3643951416015625,1.5155402421951294,-1.0760533809661865,-0.5781317949295044,29.749542236328125,9.962158203125,-64.806396484375
arm1,324.555,-1.0811309814453125,-0.7628173828125,0.54095458984375,-0.011151188053190708,1.9071857929229736,0.6226065754890442,37.297943115234375,93.91102600097656,-139.44793701171875
arm1,324.574,-1.1319427490234375,-0.9034881591796875,0.9158477783203125,0.06479417532682419,1.2063249349594116,1.1200860738754272,36.01914978027344,94.40397644042969,-139.5526885986328
arm2,485.042,0.23291015625,-0.76190185546875,1.509429931640625,2.0063815116882324,0.4039967358112335,-0.8760244846343994,30.535980224609375,10.248077392578125,-64.09568786621094
arm2,485.061,0.63665771484375,-0.7084503173828125,1.6790771484375,2.7204248905181885,0.4870237112045288,-1.3945645093917847,30.552276611328125,11.358367919921875,-62.754913330078125
arm1,324.594,-1.301605224609375,-1.027740478515625,0.3989715576171875,0.18434986472129822,-0.35521456599235535,1.6717346906661987,34.844482421875,94.78138732910156,-139.62681579589844
arm2,485.081,0.916046142578125,-0.9124755859375,1.3371734619140625,3.053863525390625,-0.02991502173244953,-1.781845211982727,31.632766723632812,12.340087890625,-60.368438720703125
arm1,324.614,-1.526519775390625,-0.901275634765625,0.603668212890625,0.4170478284358978,-0.41342806816101074,2.1978249549865723,33.48590087890625,95.35804748535156,-139.1358642578125
arm1,324.634,-1.769287109375,-0.958740234375,0.642578125,1.0041688680648804,-0.40345266461372375,3.1648640632629395,31.50030517578125,96.52468872070312,-138.3593292236328
arm2,485.101,0.8734130859375,-0.773712158203125,1.3226470947265625,3.053863525390625,-0.02991502173244953,-1.781845211982727,33.3017578125,13.60650634765625,-58.580169677734375
arm2,485.122,0.6686248779296875,-0.798309326171875,1.448974609375,3.8885703086853027,-0.783033013343811,-1.7886210680007935,34.46791076660156,15.492523193359375,-56.11064147949219
arm1,324.655,-1.795135498046875,-0.994232177734375,0.292938232421875,1.432624340057373,-0.32552963495254517,3.8132855892181396,29.150527954101562,98.05690002441406,-136.97695922851562
arm2,485.142,0.7095947265625,-0.570220947265625,1.5403594970703125,4.30162239074707,-1.007035493850708,-1.9048789739608765,35.81187438964844,17.36114501953125,-53.51280212402344
arm1,324.674,-1.5782470703125,-0.7770233154296875,0.4247589111328125,1.537743330001831,0.3511101007461548,4.082724571228027,26.33306884765625,99.84817504882812,-136.6562957763672
arm1,324.694,-1.6381683349609375,-0.6259613037109375,0.71832275390625,1.7722722291946411,0.8806698322296143,4.289166450500488,23.520797729492188,102.01408386230469,-136.2224578857422
